"values","array"
24155.12,"C:"
24202.11,"C:"
24233.11,"C:"
24237.12,"C:"
24242.12,"C:"
24301.11,"C:"
24309.11,"C:"
24317.12,"C:"
24359.11,"C:"
24364.12,"C:"
24372.12,"C:"
24373.12,"C:"
24408.11,"C:"
24411.11,"C:"
24427.12,"C:"
24464.11,"C:"
24468.12,"C:"
24476.12,"C:"
24509.12,"C:"
24513.12,"C:"
24519.11,"C:"
24525.12,"C:"
24528.12,"C:"
24531.12,"C:"
24533.12,"C:"
24535.12,"C:"
24540.12,"C:"
24544.12,"C:"
24628.11,"C:"
24637.12,"C:"
24665.12,"C:"
24672.12,"C:"
24674.12,"C:"
24703.11,"C:"
24715.12,"C:"
24723.12,"C:"
24783.11,"C:"
24786.11,"C:"
24791.34,"C:"
24793.12,"C:"
24819.12,"C:"
24819.12,"C:"
24821.12,"C:"
24872.12,"C:"
24885.12,"C:"
24891.5,"C:"
24893.12,"C:"
24897.12,"C:"
24898.12,"C:"
24908.12,"C:"
24909.12,"C:"
24912.12,"C:"
24917.12,"C:"
24936.12,"C:"
24939.12,"C:"
24943.12,"C:"
24960.12,"C:"
24962.12,"C:"
24974.12,"C:"
24979.12,"C:"
24986.12,"C:"
24988.12,"C:"
25004.12,"C:"
25009.12,"C:"
25017.12,"C:"
25024.12,"C:"
25035.12,"C:"
25135.1,"C:"
25141.1,"C:"
25146.1,"C:"
25151.12,"C:"
25158.12,"C:"
25161.12,"C:"
25172.1,"C:"
25181.1,"C:"
25186.1,"C:"
25196.1,"C:"
25200.1,"C:"
25210.12,"C:"
25225.12,"C:"
25230.12,"C:"
25245.1,"C:"
25252.1,"C:"
25256.1,"C:"
25266.1,"C:"
25268.1,"C:"
25278.1,"C:"
25280.1,"C:"
25291.1,"C:"
25295.1,"C:"
25300.1,"C:"
25302.1,"C:"
25305.1,"C:"
25309.12,"C:"
25340.1,"C:"
25347.1,"C:"
25352.1,"C:"
25356.1,"C:"
25363.1,"C:"
25369.1,"C:"
25376.1,"C:"
25381.1,"C:"
25385.1,"C:"
25394.1,"C:"
25401.12,"C:"
25504.12,"C:"
25527.1,"C:"
25534.12,"C:"
25579.1,"C:"
25587.2,"C:"
25598.12,"C:"
25637.3,"C:"
25737.51,"C:"
26039.11,"C:"
26043.12,"C:"
26054.12,"C:"
26056.12,"C:"
26057.12,"C:"
26074.11,"C:"
26081.12,"C:"
26083.12,"C:"
26089.12,"C:"
26092.12,"C:"
26098.12,"C:"
26104.11,"C:"
26157.12,"C:"
26175.11,"C:"
26178.11,"C:"
26180.11,"C:"
26184.11,"C:"
26227.11,"C:"
26231.11,"C:"
26237.11,"C:"
26241.12,"C:"
26267.11,"C:"
26270.12,"C:"
26295.11,"C:"
26300.11,"C:"
26305.12,"C:"
26309.12,"C:"
26310.12,"C:"
26311.12,"C:"
26334.11,"C:"
26339.12,"C:"
26364.11,"C:"
26368.12,"C:"
26389.12,"C:"
26407.11,"C:"
26407.21,"C:"
26410.12,"C:"
26457.31,"C:"
26557.5,"C:"
27053.1,"C:"
27062.1,"C:"
27066.1,"C:"
27072.1,"C:"
27075.1,"C:"
27080.1,"C:"
27084.1,"C:"
27092.12,"C:"
27100.1,"C:"
27104.1,"C:"
27108.1,"C:"
27115.1,"C:"
27123.1,"C:"
27128.1,"C:"
27130.12,"C:"
27140.1,"C:"
27147.1,"C:"
27150.1,"C:"
27152.1,"C:"
27159.1,"C:"
27160.2,"C:"
27166.12,"C:"
27210.3,"C:"
27310.51,"C:"
27823.11,"C:"
27828.12,"C:"
27833.11,"C:"
27856.11,"C:"
27862.12,"C:"
27864.12,"C:"
27887.11,"C:"
27892.12,"C:"
27895.12,"C:"
27902.12,"C:"
27904.12,"C:"
27911.12,"C:"
27922.12,"C:"
27929.11,"C:"
27935.11,"C:"
27938.11,"C:"
27940.11,"C:"
27946.11,"C:"
27952.11,"C:"
27952.21,"C:"
27955.12,"C:"
28002.31,"C:"
28102.51,"C:"
28511.11,"C:"
28518.11,"C:"
28544.11,"C:"
28548.12,"C:"
28575.11,"C:"
28576.11,"C:"
28578.11,"C:"
28582.11,"C:"
28585.11,"C:"
28593.11,"C:"
28601.11,"C:"
28603.11,"C:"
28609.11,"C:"
28612.11,"C:"
28620.11,"C:"
28623.11,"C:"
28627.11,"C:"
28635.11,"C:"
28645.11,"C:"
28650.11,"C:"
28653.11,"C:"
28660.11,"C:"
28663.11,"C:"
28664.11,"C:"
28668.11,"C:"
28670.11,"C:"
28674.11,"C:"
28677.12,"C:"
28696.11,"C:"
28698.11,"C:"
28709.11,"C:"
28717.11,"C:"
28718.11,"C:"
28727.11,"C:"
28733.11,"C:"
28739.11,"C:"
28743.11,"C:"
28743.21,"C:"
28779.12,"C:"
28793.31,"C:"
28893.51,"C:"
29146.11,"C:"
29150.12,"C:"
29160.12,"C:"
29163.12,"C:"
29180.11,"C:"
29199.12,"C:"
29212.12,"C:"
29216.12,"C:"
29220.12,"C:"
29222.12,"C:"
29228.12,"C:"
29229.12,"C:"
29230.12,"C:"
29231.12,"C:"
29237.12,"C:"
29253.12,"C:"
29254.12,"C:"
29256.12,"C:"
29261.12,"C:"
29273.12,"C:"
29279.12,"C:"
29283.12,"C:"
29287.11,"C:"
29290.11,"C:"
29293.11,"C:"
29298.12,"C:"
29300.12,"C:"
29301.12,"C:"
29307.12,"C:"
29311.12,"C:"
29313.12,"C:"
29323.12,"C:"
29325.12,"C:"
29333.11,"C:"
29338.11,"C:"
29341.11,"C:"
29343.12,"C:"
29346.12,"C:"
29364.12,"C:"
29377.11,"C:"
29380.11,"C:"
29383.11,"C:"
29387.11,"C:"
29389.11,"C:"
29393.11,"C:"
29399.11,"C:"
29401.11,"C:"
29421.11,"C:"
29433.11,"C:"
29436.11,"C:"
29448.11,"C:"
29451.11,"C:"
29457.11,"C:"
29464.12,"C:"
29481.12,"C:"
29490.11,"C:"
29493.11,"C:"
29497.11,"C:"
29503.12,"C:"
29504.12,"C:"
29513.12,"C:"
29528.11,"C:"
29530.11,"C:"
29538.11,"C:"
29538.21,"C:"
29542.12,"C:"
29588.31,"C:"
29688.5,"C:"
29724.12,"C:"
29745.12,"C:"
30025.1,"C:"
30032.1,"C:"
30034.1,"C:"
30042.1,"C:"
30049.1,"C:"
30051.1,"C:"
30054.1,"C:"
30059.12,"C:"
30078.1,"C:"
30088.1,"C:"
30092.1,"C:"
30096.1,"C:"
30098.1,"C:"
30101.1,"C:"
30103.1,"C:"
30106.1,"C:"
30111.1,"C:"
30116.1,"C:"
30121.1,"C:"
30130.1,"C:"
30133.1,"C:"
30136.1,"C:"
30139.12,"C:"
30146.1,"C:"
30151.1,"C:"
30154.1,"C:"
30158.1,"C:"
30164.1,"C:"
30174.1,"C:"
30178.1,"C:"
30194.1,"C:"
30201.1,"C:"
30210.12,"C:"
30229.1,"C:"
30233.12,"C:"
30289.2,"C:"
30290.1,"C:"
30294.12,"C:"
30339.3,"C:"
30439.5,"C:"
30586.12,"C:"
30610.12,"C:"
30629.12,"C:"
30634.12,"C:"
30639.12,"C:"
30641.12,"C:"
30645.12,"C:"
30650.12,"C:"
30666.12,"C:"
30671.12,"C:"
30673.12,"C:"
30678.12,"C:"
30680.12,"C:"
30703.1,"C:"
30709.12,"C:"
30714.12,"C:"
30715.12,"C:"
30720.12,"C:"
30754.1,"C:"
30760.1,"C:"
30766.12,"C:"
30773.12,"C:"
30775.12,"C:"
30777.12,"C:"
30786.12,"C:"
30802.12,"C:"
30808.1,"C:"
30816.1,"C:"
30817.1,"C:"
30823.1,"C:"
30825.1,"C:"
30829.1,"C:"
30863.12,"C:"
30871.1,"C:"
30877.12,"C:"
30888.1,"C:"
30904.1,"C:"
30909.12,"C:"
30912.12,"C:"
30914.12,"C:"
30914.12,"C:"
30916.12,"C:"
30958.1,"C:"
30969.1,"C:"
30976.12,"C:"
30988.12,"C:"
31040.1,"C:"
31047.1,"C:"
31053.1,"C:"
31065.1,"C:"
31071.1,"C:"
31076.12,"C:"
31091.12,"C:"
31093.12,"C:"
31094.12,"C:"
31100.2,"C:"
31101.1,"C:"
31104.12,"C:"
31150.3,"C:"
31250.51,"C:"
31528.11,"C:"
31547.11,"C:"
31556.12,"C:"
31593.11,"C:"
31599.11,"C:"
31627.11,"C:"
31630.12,"C:"
31634.12,"C:"
31637.12,"C:"
31641.12,"C:"
31657.12,"C:"
31660.12,"C:"
31666.11,"C:"
31670.11,"C:"
31673.11,"C:"
31675.11,"C:"
31681.11,"C:"
31707.11,"C:"
31711.12,"C:"
31717.12,"C:"
31735.11,"C:"
31738.11,"C:"
31742.11,"C:"
31750.12,"C:"
31761.12,"C:"
31762.12,"C:"
31767.12,"C:"
31781.11,"C:"
31783.11,"C:"
31787.11,"C:"
31805.11,"C:"
31808.11,"C:"
31811.11,"C:"
31814.11,"C:"
31818.12,"C:"
31835.12,"C:"
31836.12,"C:"
31840.11,"C:"
31843.11,"C:"
31846.11,"C:"
31850.11,"C:"
31854.11,"C:"
31856.12,"C:"
31859.12,"C:"
31877.12,"C:"
31883.11,"C:"
31886.11,"C:"
31891.11,"C:"
31891.21,"C:"
31895.12,"C:"
31941.31,"C:"
31944.12,"C:"
32041.51,"C:"
32450.11,"C:"
32468.11,"C:"
32472.12,"C:"
32480.12,"C:"
32489.12,"C:"
32506.11,"C:"
32510.11,"C:"
32513.11,"C:"
32516.12,"C:"
32541.11,"C:"
32544.11,"C:"
32545.11,"C:"
32548.11,"C:"
32551.11,"C:"
32556.11,"C:"
32561.12,"C:"
32581.11,"C:"
32585.11,"C:"
32589.11,"C:"
32593.11,"C:"
32595.11,"C:"
32601.11,"C:"
32612.11,"C:"
32627.11,"C:"
32632.11,"C:"
32634.11,"C:"
32637.11,"C:"
32642.12,"C:"
32662.11,"C:"
32667.12,"C:"
32690.11,"C:"
32690.21,"C:"
32694.12,"C:"
32740.31,"C:"
32744.12,"C:"
32840.5,"C:"
33236.1,"C:"
33243.1,"C:"
33256.1,"C:"
33261.1,"C:"
33268.1,"C:"
33271.1,"C:"
33279.1,"C:"
33282.1,"C:"
33286.1,"C:"
33292.1,"C:"
33301.1,"C:"
33305.12,"C:"
33317.1,"C:"
33327.1,"C:"
33333.1,"C:"
33336.1,"C:"
33341.1,"C:"
33346.1,"C:"
33352.1,"C:"
33358.1,"C:"
33371.1,"C:"
33384.1,"C:"
33387.1,"C:"
33390.1,"C:"
33394.1,"C:"
33405.1,"C:"
33415.1,"C:"
33423.1,"C:"
33426.1,"C:"
33429.1,"C:"
33434.1,"C:"
33436.1,"C:"
33444.2,"C:"
33451.12,"C:"
33493.12,"C:"
33494.3,"C:"
33594.5,"C:"
34027.12,"C:"
34032.12,"C:"
34033.12,"C:"
34035.12,"C:"
34036.12,"C:"
34038.12,"C:"
34051.12,"C:"
34052.12,"C:"
34054.12,"C:"
34056.12,"C:"
34061.12,"C:"
34066.12,"C:"
34094.1,"C:"
34103.1,"C:"
34111.1,"C:"
34116.1,"C:"
34123.1,"C:"
34126.1,"C:"
34135.1,"C:"
34142.12,"C:"
34154.1,"C:"
34164.1,"C:"
34168.1,"C:"
34174.1,"C:"
34177.1,"C:"
34181.1,"C:"
34190.1,"C:"
34194.1,"C:"
34195.2,"C:"
34199.12,"C:"
34245.3,"C:"
34251.12,"C:"
34345.5,"C:"
34612.12,"C:"
34621.12,"C:"
34621.12,"C:"
34625.12,"C:"
34643.1,"C:"
34661.12,"C:"
34664.12,"C:"
34667.12,"C:"
34678.1,"C:"
34684.1,"C:"
34690.1,"C:"
34788.1,"C:"
34793.1,"C:"
34801.1,"C:"
34812.1,"C:"
34826.12,"C:"
34837.1,"C:"
34843.1,"C:"
34852.1,"C:"
34862.1,"C:"
34865.1,"C:"
34867.1,"C:"
34870.1,"C:"
34875.1,"C:"
34883.1,"C:"
34892.1,"C:"
34898.1,"C:"
34902.12,"C:"
34924.1,"C:"
34931.1,"C:"
34937.1,"C:"
34941.1,"C:"
34951.1,"C:"
34952.2,"C:"
34956.12,"C:"
35002.3,"C:"
35102.51,"C:"
35368.12,"C:"
35371.12,"C:"
35379.11,"C:"
35384.12,"C:"
35436.11,"C:"
35457.12,"C:"
35459.12,"C:"
35462.12,"C:"
35469.12,"C:"
35534.11,"C:"
35544.12,"C:"
35565.11,"C:"
35570.12,"C:"
35574.12,"C:"
35606.11,"C:"
35608.11,"C:"
35612.12,"C:"
35643.11,"C:"
35645.11,"C:"
35650.11,"C:"
35652.11,"C:"
35657.11,"C:"
35697.11,"C:"
35702.11,"C:"
35704.11,"C:"
35707.11,"C:"
35711.11,"C:"
35715.12,"C:"
35716.12,"C:"
35737.11,"C:"
35740.11,"C:"
35747.11,"C:"
35747.21,"C:"
35752.12,"C:"
35797.31,"C:"
35897.51,"C:"
36164.12,"C:"
36250.11,"C:"
36293.12,"C:"
36316.12,"C:"
36325.12,"C:"
36330.12,"C:"
36342.11,"C:"
36385.11,"C:"
36390.11,"C:"
36394.12,"C:"
36398.12,"C:"
36400.12,"C:"
36404.12,"C:"
36406.12,"C:"
36409.12,"C:"
36419.11,"C:"
36422.11,"C:"
36427.11,"C:"
36431.11,"C:"
36435.11,"C:"
36437.12,"C:"
36457.11,"C:"
36481.11,"C:"
36482.11,"C:"
36487.11,"C:"
36493.12,"C:"
36503.11,"C:"
36507.11,"C:"
36510.11,"C:"
36513.11,"C:"
36523.11,"C:"
36525.11,"C:"
36529.11,"C:"
36533.11,"C:"
36537.12,"C:"
36556.11,"C:"
36556.21,"C:"
36559.12,"C:"
36606.31,"C:"
36706.5,"C:"
36770.12,"C:"
36776.12,"C:"
36777.12,"C:"
36778.12,"C:"
36788.12,"C:"
36792.12,"C:"
36860.1,"C:"
36892.12,"C:"
36893.12,"C:"
36936.12,"C:"
37016.1,"C:"
37021.1,"C:"
37089.12,"C:"
37097.1,"C:"
37101.12,"C:"
37130.1,"C:"
37138.1,"C:"
37143.1,"C:"
37147.1,"C:"
37150.1,"C:"
37154.1,"C:"
37157.1,"C:"
37164.12,"C:"
37171.12,"C:"
37177.12,"C:"
37197.1,"C:"
37207.1,"C:"
37212.1,"C:"
37216.1,"C:"
37227.12,"C:"
37232.1,"C:"
37240.1,"C:"
37246.1,"C:"
37252.1,"C:"
37258.1,"C:"
37260.1,"C:"
37265.1,"C:"
37269.1,"C:"
37271.1,"C:"
37273.1,"C:"
37278.1,"C:"
37283.1,"C:"
37288.1,"C:"
37294.1,"C:"
37301.1,"C:"
37305.1,"C:"
37308.1,"C:"
37309.1,"C:"
37312.2,"C:"
37317.12,"C:"
37362.3,"C:"
37462.51,"C:"
37836.11,"C:"
37856.11,"C:"
37859.12,"C:"
37869.12,"C:"
37870.12,"C:"
37871.12,"C:"
37881.11,"C:"
37884.11,"C:"
37888.12,"C:"
37900.12,"C:"
37903.12,"C:"
37908.12,"C:"
37916.11,"C:"
37921.12,"C:"
37940.11,"C:"
37945.12,"C:"
37969.11,"C:"
37972.11,"C:"
37990.12,"C:"
38000.11,"C:"
38004.12,"C:"
38014.12,"C:"
38033.11,"C:"
38035.11,"C:"
38040.11,"C:"
38043.11,"C:"
38047.11,"C:"
38051.11,"C:"
38063.11,"C:"
38070.11,"C:"
38074.12,"C:"
38100.11,"C:"
38100.21,"C:"
38103.12,"C:"
38150.31,"C:"
38250.5,"C:"
38543.12,"C:"
38682.12,"C:"
38688.1,"C:"
38692.12,"C:"
38711.1,"C:"
38722.12,"C:"
38739.12,"C:"
38763.1,"C:"
38770.1,"C:"
38773.1,"C:"
38776.1,"C:"
38783.1,"C:"
38791.12,"C:"
38821.1,"C:"
38828.1,"C:"
38835.1,"C:"
38839.1,"C:"
38842.1,"C:"
38853.1,"C:"
38858.1,"C:"
38866.1,"C:"
38868.12,"C:"
38873.1,"C:"
38881.2,"C:"
38882.1,"C:"
38887.12,"C:"
38931.12,"C:"
38931.3,"C:"
39031.51,"C:"
39451.11,"C:"
39455.12,"C:"
39466.11,"C:"
39469.12,"C:"
39474.12,"C:"
39475.12,"C:"
39551.11,"C:"
39555.11,"C:"
39558.12,"C:"
39577.11,"C:"
39584.11,"C:"
39587.11,"C:"
39590.11,"C:"
39593.12,"C:"
39610.11,"C:"
39614.11,"C:"
39659.11,"C:"
39660.11,"C:"
39664.11,"C:"
39667.11,"C:"
39670.11,"C:"
39670.21,"C:"
39674.12,"C:"
39720.31,"C:"
39820.5,"C:"
39840.12,"C:"
39964.12,"C:"
40149.12,"C:"
40290.12,"C:"
40291.12,"C:"
40293.12,"C:"
40295.12,"C:"
40313.1,"C:"
40319.12,"C:"
40343.1,"C:"
40361.1,"C:"
40369.1,"C:"
40375.1,"C:"
40381.12,"C:"
40400.1,"C:"
40405.1,"C:"
40418.1,"C:"
40421.1,"C:"
40421.2,"C:"
40424.1,"C:"
40426.12,"C:"
40471.3,"C:"
40477.12,"C:"
40571.5,"C:"
40845.12,"C:"
40874.12,"C:"
40876.12,"C:"
40878.12,"C:"
40883.12,"C:"
40885.12,"C:"
40888.12,"C:"
40897.12,"C:"
40908.12,"C:"
40911.12,"C:"
40912.12,"C:"
40914.12,"C:"
40920.12,"C:"
40951.1,"C:"
40956.12,"C:"
40973.12,"C:"
40984.12,"C:"
40986.12,"C:"
41010.1,"C:"
41019.1,"C:"
41025.1,"C:"
41028.1,"C:"
41038.1,"C:"
41044.1,"C:"
41046.1,"C:"
41050.12,"C:"
41084.1,"C:"
41089.1,"C:"
41090.1,"C:"
41093.1,"C:"
41104.1,"C:"
41108.1,"C:"
41110.1,"C:"
41117.1,"C:"
41121.1,"C:"
41124.1,"C:"
41177.2,"C:"
41182.12,"C:"
41227.3,"C:"
41231.12,"C:"
41304.12,"C:"
41327.12,"C:"
41327.51,"C:"
41331.12,"C:"
41396.12,"C:"
41416.12,"C:"
41419.12,"C:"
41445.12,"C:"
41446.12,"C:"
41448.12,"C:"
41450.12,"C:"
41451.12,"C:"
41478.11,"C:"
41482.12,"C:"
41483.12,"C:"
41495.12,"C:"
41531.11,"C:"
41533.12,"C:"
41553.12,"C:"
41558.12,"C:"
41565.12,"C:"
41581.12,"C:"
41582.12,"C:"
41590.12,"C:"
41610.12,"C:"
41625.12,"C:"
41648.11,"C:"
41652.12,"C:"
41657.12,"C:"
41680.12,"C:"
41696.11,"C:"
41702.12,"C:"
41731.11,"C:"
41734.11,"C:"
41736.11,"C:"
41740.11,"C:"
41743.11,"C:"
41792.11,"C:"
41797.11,"C:"
41801.11,"C:"
41806.12,"C:"
41808.12,"C:"
41836.11,"C:"
41839.11,"C:"
41841.11,"C:"
41848.11,"C:"
41850.11,"C:"
41855.11,"C:"
41857.11,"C:"
41869.11,"C:"
41876.12,"C:"
41893.11,"C:"
41901.12,"C:"
41934.11,"C:"
41937.11,"C:"
41940.11,"C:"
41946.11,"C:"
41948.11,"C:"
41952.11,"C:"
41956.12,"C:"
41959.12,"C:"
41972.11,"C:"
41972.21,"C:"
41975.12,"C:"
0,"X:"
502.001,"X:"
539.002,"X:"
595.003,"X:"
601.004,"X:"
603.005,"X:"
605.006,"X:"
606.007,"X:"
610.008,"X:"
619.009,"X:"
621.01,"X:"
624.011,"X:"
655.011,"X:"
705,"X:"
705,"X:"
1075.001,"X:"
1081.002,"X:"
1087.003,"X:"
1089.004,"X:"
1093.005,"X:"
1137.006,"X:"
1150.007,"X:"
1156.008,"X:"
1162.009,"X:"
1165.01,"X:"
1178.011,"X:"
1184.012,"X:"
1190.013,"X:"
1192.014,"X:"
1195.015,"X:"
1197.016,"X:"
1212.017,"X:"
1214.018,"X:"
1218.019,"X:"
1222.02,"X:"
1272.021,"X:"
1279.022,"X:"
1282.023,"X:"
1285.024,"X:"
1292.025,"X:"
1298.026,"X:"
1304.027,"X:"
1311.028,"X:"
1315.029,"X:"
1324.03,"X:"
1331.031,"X:"
1333.031,"X:"
1383,"X:"
1383,"X:"
1914.001,"X:"
1919.002,"X:"
1973.003,"X:"
1980.004,"X:"
1993.005,"X:"
2004.006,"X:"
2006.007,"X:"
2009.008,"X:"
2033.008,"X:"
2083,"X:"
2083,"X:"
2624.001,"X:"
2629.002,"X:"
2635.003,"X:"
2642.004,"X:"
2646.005,"X:"
2684.005,"X:"
2734,"X:"
2734,"X:"
3324.001,"X:"
3333.002,"X:"
3341.003,"X:"
3344.004,"X:"
3354.005,"X:"
3358.006,"X:"
3361.007,"X:"
3375.008,"X:"
3379.009,"X:"
3383.01,"X:"
3384.01,"X:"
3434,"X:"
3434,"X:"
3821.001,"X:"
3828.002,"X:"
3838.003,"X:"
3841.004,"X:"
3845.005,"X:"
3853.006,"X:"
3872.007,"X:"
3879.008,"X:"
3885.009,"X:"
3890.01,"X:"
3893.011,"X:"
3897.012,"X:"
3904.013,"X:"
3914.014,"X:"
3919.015,"X:"
3921.016,"X:"
3939.017,"X:"
3944.018,"X:"
3952.019,"X:"
3958.02,"X:"
3972.021,"X:"
3977.022,"X:"
3980.023,"X:"
3982.024,"X:"
3988.025,"X:"
3992.026,"X:"
3998.027,"X:"
4000.028,"X:"
4037.028,"X:"
4087,"X:"
4087,"X:"
4873.001,"X:"
4878.002,"X:"
4933.002,"X:"
4983,"X:"
4983,"X:"
5411.002,"X:"
5468.004,"X:"
5530.006,"X:"
5539.008,"X:"
5541.01,"X:"
5546.012,"X:"
5550.014,"X:"
5556.016,"X:"
5560.018,"X:"
5575.02,"X:"
5582.022,"X:"
5589.024,"X:"
5593.026,"X:"
5595.028,"X:"
5606.03,"X:"
5611.032,"X:"
5616.034,"X:"
5621.036,"X:"
5623.038,"X:"
5627.04,"X:"
5639.042,"X:"
5645.044,"X:"
5653.046,"X:"
5658.048,"X:"
5663.05,"X:"
5667.052,"X:"
5676.054,"X:"
5681.056,"X:"
5727.058,"X:"
5734.06,"X:"
5741.062,"X:"
5747.064,"X:"
5855.066,"X:"
5864.068,"X:"
5871.07,"X:"
5878.072,"X:"
5901.074,"X:"
5956.076,"X:"
5966.078,"X:"
5972.08,"X:"
6082.082,"X:"
6633.084,"X:"
6640.086,"X:"
6645.088,"X:"
6704.09,"X:"
6712.092,"X:"
6714.094,"X:"
6724.096,"X:"
6729.098,"X:"
6741.1,"X:"
6767.102,"X:"
6771.104,"X:"
6777.106,"X:"
6779.108,"X:"
10023.117,"X:"
10064.118,"X:"
10153.119,"X:"
10159.12,"X:"
10166.121,"X:"
10170.122,"X:"
10172.123,"X:"
10179.124,"X:"
10183.125,"X:"
10207.126,"X:"
10214.127,"X:"
10220.128,"X:"
10225.129,"X:"
10228.13,"X:"
10234.131,"X:"
10239.132,"X:"
10246.133,"X:"
10251.134,"X:"
10257.135,"X:"
10259.136,"X:"
10264.137,"X:"
10267.137,"X:"
10317,"X:"
10317,"X:"
11042.001,"X:"
11055.002,"X:"
11092.003,"X:"
11097.004,"X:"
11102.005,"X:"
11102.005,"X:"
11152,"X:"
11152,"X:"
11796.001,"X:"
11803.002,"X:"
11811.003,"X:"
11814.004,"X:"
11849.005,"X:"
11856.006,"X:"
11856.006,"X:"
11906,"X:"
11906,"X:"
12870.002,"X:"
12876.004,"X:"
12884.006,"X:"
12889.008,"X:"
12894.01,"X:"
12903.012,"X:"
12905.014,"X:"
12906.016,"X:"
12908.018,"X:"
12920.02,"X:"
12923.022,"X:"
12926.024,"X:"
12929.026,"X:"
12931.028,"X:"
12933.03,"X:"
12956.032,"X:"
12961.034,"X:"
12975.036,"X:"
12986.038,"X:"
12993.04,"X:"
13002.042,"X:"
13013.044,"X:"
13017.046,"X:"
13046.048,"X:"
13054.05,"X:"
13058.052,"X:"
13062.054,"X:"
13067.056,"X:"
13073.058,"X:"
13076.06,"X:"
13081.062,"X:"
13084.064,"X:"
13088.066,"X:"
13102.068,"X:"
13113.07,"X:"
13117.072,"X:"
13144.074,"X:"
13150.076,"X:"
13152.078,"X:"
13156.08,"X:"
13159.082,"X:"
13163.084,"X:"
13167.086,"X:"
13179.088,"X:"
13182.09,"X:"
13188.092,"X:"
13192.094,"X:"
13260.096,"X:"
13281.098,"X:"
13289.1,"X:"
13413.102,"X:"
16751.109,"X:"
16758.11,"X:"
16762.111,"X:"
16788.112,"X:"
16797.113,"X:"
16802.114,"X:"
16812.115,"X:"
16817.116,"X:"
16861.117,"X:"
16868.118,"X:"
16872.119,"X:"
16882.12,"X:"
16885.121,"X:"
16894.122,"X:"
16897.123,"X:"
16907.124,"X:"
16911.125,"X:"
16916.126,"X:"
16919.127,"X:"
16921.128,"X:"
16956.129,"X:"
16963.13,"X:"
16968.131,"X:"
16972.132,"X:"
16979.133,"X:"
16985.134,"X:"
16992.135,"X:"
16997.136,"X:"
17001.137,"X:"
17010.138,"X:"
17143.139,"X:"
17195.14,"X:"
17203.14,"X:"
17253,"X:"
17253,"X:"
17748.001,"X:"
17758.002,"X:"
17762.003,"X:"
17768.004,"X:"
17771.005,"X:"
17776.006,"X:"
17780.007,"X:"
17796.008,"X:"
17800.009,"X:"
17804.01,"X:"
17811.011,"X:"
17819.012,"X:"
17824.013,"X:"
17836.014,"X:"
17842.015,"X:"
17846.016,"X:"
17848.017,"X:"
17855.018,"X:"
17856.018,"X:"
17906,"X:"
17906,"X:"
18242.001,"X:"
18249.002,"X:"
18252.003,"X:"
18260.004,"X:"
18266.005,"X:"
18268.006,"X:"
18271.007,"X:"
18295.008,"X:"
18305.009,"X:"
18310.01,"X:"
18313.011,"X:"
18315.012,"X:"
18318.013,"X:"
18321.014,"X:"
18324.015,"X:"
18328.016,"X:"
18333.017,"X:"
18339.018,"X:"
18347.019,"X:"
18350.02,"X:"
18353.021,"X:"
18363.022,"X:"
18368.023,"X:"
18372.024,"X:"
18376.025,"X:"
18381.026,"X:"
18391.027,"X:"
18395.028,"X:"
18412.029,"X:"
18418.03,"X:"
18447.031,"X:"
18507.031,"X:"
18508.032,"X:"
18557,"X:"
18557,"X:"
18820.001,"X:"
18871.002,"X:"
18878.003,"X:"
18925.004,"X:"
18933.005,"X:"
18934.006,"X:"
18940.007,"X:"
18942.008,"X:"
18946.009,"X:"
18988.01,"X:"
19005.011,"X:"
19021.012,"X:"
19076.013,"X:"
19086.014,"X:"
19157.015,"X:"
19164.016,"X:"
19170.017,"X:"
19182.018,"X:"
19188.019,"X:"
19217.019,"X:"
19218.02,"X:"
19267,"X:"
19267,"X:"
19663.001,"X:"
19670.002,"X:"
19682.003,"X:"
19687.004,"X:"
19694.005,"X:"
19698.006,"X:"
19705.007,"X:"
19708.008,"X:"
19713.009,"X:"
19718.01,"X:"
19727.011,"X:"
19743.012,"X:"
19753.013,"X:"
19760.014,"X:"
19762.015,"X:"
19767.016,"X:"
19773.017,"X:"
19779.018,"X:"
19785.019,"X:"
19798.02,"X:"
19810.021,"X:"
19813.022,"X:"
19816.023,"X:"
19821.024,"X:"
19831.025,"X:"
19841.026,"X:"
19849.027,"X:"
19852.028,"X:"
19855.029,"X:"
19860.03,"X:"
19862.031,"X:"
19870.031,"X:"
19920,"X:"
19920,"X:"
20419.001,"X:"
20428.002,"X:"
20436.003,"X:"
20442.004,"X:"
20448.005,"X:"
20451.006,"X:"
20460.007,"X:"
20480.008,"X:"
20490.009,"X:"
20493.01,"X:"
20499.011,"X:"
20503.012,"X:"
20507.013,"X:"
20515.014,"X:"
20520.015,"X:"
20520.015,"X:"
20570,"X:"
20570,"X:"
20868.001,"X:"
20903.002,"X:"
20909.003,"X:"
20914.004,"X:"
21013.005,"X:"
21018.006,"X:"
21026.007,"X:"
21037.008,"X:"
21061.009,"X:"
21068.01,"X:"
21077.011,"X:"
21087.012,"X:"
21090.013,"X:"
21092.014,"X:"
21095.015,"X:"
21100.016,"X:"
21107.017,"X:"
21116.018,"X:"
21123.019,"X:"
21149.02,"X:"
21156.021,"X:"
21162.022,"X:"
21166.023,"X:"
21176.024,"X:"
21177.024,"X:"
21227,"X:"
